UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Computer News,@computer_hware,2016-02-18T23:57:07.000Z,"Computer News
@computer_hware
·
Feb 18, 2016",#Apple ( $AAPL) John McAfee offers San Bernardino police a solution to its iPhone problem. Read more: https://owler.com/iaApp/article/56c659e9e4b0f587c003e5ca.htm?utm_source=twitter&utm_medium=social&utm_campaign=sectorNews_ComputerHardware…,,,,,[],https://twitter.com/computer_hware/status/700469120848887809
Peripheral News,@_peripherals,2016-02-18T23:57:07.000Z,"Peripheral News
@_peripherals
·
Feb 18, 2016",#Apple ( $AAPL) John McAfee offers San Bernardino police a solution to its iPhone problem. Read more: https://owler.com/iaApp/article/56c659e9e4b0f587c003e5ca.htm?utm_source=twitter&utm_medium=social&utm_campaign=sectorNews_Peripherals…,,,,,[],https://twitter.com/_peripherals/status/700469120840519681
Computer News,@computer_hware,2016-02-18T23:56:30.000Z,"Computer News
@computer_hware
·
Feb 18, 2016","#Apple ( $AAPL) John Mcafee Offers to Decrypt San Bernardino iPhone, Prevent the 'End of America'. Read more: https://owler.com/iaApp/article/56c659e9e4b0f587c003e5ce.htm?utm_source=twitter&utm_medium=social&utm_campaign=sectorNews_ComputerHardware…",,,,,[],https://twitter.com/computer_hware/status/700468965596770305
Peripheral News,@_peripherals,2016-02-18T23:56:30.000Z,"Peripheral News
@_peripherals
·
Feb 18, 2016","#Apple ( $AAPL) John Mcafee Offers to Decrypt San Bernardino iPhone, Prevent the 'End of America'. Read more: https://owler.com/iaApp/article/56c659e9e4b0f587c003e5ce.htm?utm_source=twitter&utm_medium=social&utm_campaign=sectorNews_Peripherals…",,,,,[],https://twitter.com/_peripherals/status/700468965542223873
The Map Stories USA,@TheMapStoriesUS,2016-02-18T23:56:11.000Z,"The Map Stories USA
@TheMapStoriesUS
·
Feb 18, 2016","Why Apple needs to make such a big deal about privacy and Google doesn't (GOOG, AAPL) http://themapstories.net/news/133268/why-apple-needs-to-make-such-a-big-deal-about-privacy-and-google-doesnt-goog-aapl…",,,,,['https://pbs.twimg.com/media/CbiQvVpVIAElgu6?format=jpg&name=medium'],https://twitter.com/TheMapStoriesUS/status/700468886567673856
Pure Cleaning Services,@PureCleaningSvc,2016-02-19T23:59:58.000Z,"Pure Cleaning Services
@PureCleaningSvc
·
Feb 19, 2016",Apple says government lost access to shooter's iPhone backup by changing passcode (AAPL),,,,,[],https://twitter.com/PureCleaningSvc/status/700832226708217856
Lucky Jimmy,@1LuckyJimmy,2016-02-19T23:59:05.000Z,"Lucky Jimmy
@1LuckyJimmy
·
Feb 19, 2016","AAPL Apple, Inc. Quotes
http://dlvr.it/KYZB17

$AAPL $GG $GDX $WMT  #nasdaq #nasdaq",,,,,[],https://twitter.com/1LuckyJimmy/status/700832003554353152
warrior outlier,@bondskew,2016-02-19T23:58:44.000Z,"warrior outlier
@bondskew
·
Feb 19, 2016","the beauty is once they get aapl to do it
every other phone maker will be forced to do the same
GOOG is obv on the govts side
silence speaks",👾,,,,[],https://twitter.com/bondskew/status/700831918070198272
"Mikki Bench. PZ,MEP,WGSGC",@EekiSpyykes,2016-02-19T23:57:34.000Z,"Mikki Bench. PZ,MEP,WGSGC
@EekiSpyykes
·
Feb 19, 2016","@AppleMusicHelp  #AAPL USgovernment has own privacy problem amounting insider info, 2party congress. #KeyStoner @gov",,,,,[],https://twitter.com/EekiSpyykes/status/700831623386771456
clayton,@clayton_dd,2016-02-20T23:59:45.000Z,"clayton
@clayton_dd
·
Feb 20, 2016","AAPL Apple, Inc. Ex-Div Date
http://dlvr.it/KZ0K2q

$AAPL $CELG $XLE $RL  #tradeideas #stock",,,,,[],https://twitter.com/clayton_dd/status/701194562631434241
G Hawkins,@FilmProfessor9,2016-02-20T23:59:39.000Z,"G Hawkins
@FilmProfessor9
·
Feb 20, 2016","Replying to 
@bucci2028",,1,,1,[],https://twitter.com/FilmProfessor9/status/701194537063096325
G Hawkins,@FilmProfessor9,2016-02-20T23:57:55.000Z,"G Hawkins
@FilmProfessor9
·
Feb 20, 2016","Replying to 
@bucci2028",,1,,,[],https://twitter.com/FilmProfessor9/status/701194100998021120
Phil Hagen (Parity Account),@PhilHagen,2016-02-21T23:59:19.000Z,"Phil Hagen (Parity Account)
@PhilHagen
·
Feb 21, 2016","Replying to 
@daviottenheimer",,1,,,[],https://twitter.com/PhilHagen/status/701556840535093248
Computer News,@computer_hware,2016-02-21T23:58:41.000Z,"Computer News
@computer_hware
·
Feb 21, 2016","FBI explains why it changed #Apple ( $AAPL) ID password in iPhone unlock case, retrieved iCloud ... Read more: https://owler.com/iaApp/article/56ca4f2fe4b0ecbc2a350c65.htm?utm_source=twitter&utm_medium=social&utm_campaign=sectorNews_ComputerHardware…",,1,,,[],https://twitter.com/computer_hware/status/701556680551608321
Peripheral News,@_peripherals,2016-02-21T23:58:41.000Z,"Peripheral News
@_peripherals
·
Feb 21, 2016","FBI explains why it changed #Apple ( $AAPL) ID password in iPhone unlock case, retrieved iCloud ... Read more: https://owler.com/iaApp/article/56ca4f2fe4b0ecbc2a350c65.htm?utm_source=twitter&utm_medium=social&utm_campaign=sectorNews_Peripherals…",,,,,[],https://twitter.com/_peripherals/status/701556680534790147
Rosner Stocks,@rosnerstocks,2016-02-21T23:51:08.000Z,"Rosner Stocks
@rosnerstocks
·
Feb 21, 2016","$AAPL News Updated Sunday, February 21, 2016 5:59:23 PM $WYNN $SLV $TBT $XLV http://dlvr.it/KZPLcz",,,,,[],https://twitter.com/rosnerstocks/status/701554779172933632
Gary Reiner,@ELPfan,2016-02-21T23:49:04.000Z,"Gary Reiner
@ELPfan
·
Feb 21, 2016","Apple Has Lost Its Monopoly...and concern over Apple's high debt-to-equity ratio... 
http://seekingalpha.com/article/3911036?source=ansh… $AAPL",,,,,[],https://twitter.com/ELPfan/status/701554260299743232
Phil Hagen (Parity Account),@PhilHagen,2016-02-21T23:48:57.000Z,"Phil Hagen (Parity Account)
@PhilHagen
·
Feb 21, 2016","Replying to 
@daviottenheimer",,1,,,[],https://twitter.com/PhilHagen/status/701554231979986946
smtraderCA,@smtraderCA,2016-02-21T23:48:04.000Z,"smtraderCA
@smtraderCA
·
Feb 21, 2016","""Market Still Hanging On"" http://lastchipstanding.blogspot.com/2016/02/market-still-hanging-on.html… $SPY $ES_F $AAPL $FB $NFLX $TWTR $AMZN $GOOGL $TSLA $CL_F $GC_F",,1,2,3,['https://pbs.twimg.com/card_img/1640368709339590656/V7Y3TFRi?format=jpg&name=small'],https://twitter.com/smtraderCA/status/701554008985509888
Jessica,@usedipadseller,2016-02-21T23:44:42.000Z,"Jessica
@usedipadseller
·
Feb 21, 2016","Will an iPad Air 3 Help Apple, Inc.'s Tablet Sales Rebound?
Next month, Apple (NASDAQ:AAPL) http://fool.com/investing/general/2016/02/19/will-an-ipad-air-3-help-apple-incs-tablet-sales-re.aspx…",,,,,['https://pbs.twimg.com/media/Cbxq4ZiVAAASvuC?format=png&name=medium'],https://twitter.com/usedipadseller/status/701553159479513088
JUAN CARLOS PUENTE,@STRATOFORTRESS9,2016-02-22T23:59:47.000Z,"JUAN CARLOS PUENTE
@STRATOFORTRESS9
·
Feb 22, 2016",FB & AAPL shareholder speaks out http://finance.yahoo.com/video/fb-aapl-shareholder-speaks-180700242.html…,,,,,[],https://twitter.com/STRATOFORTRESS9/status/701919343093927936
Jerod Morris,@JerodMorris,2016-02-22T23:57:46.000Z,"Jerod Morris
@JerodMorris
·
Feb 22, 2016",This is the internal email Apple's CEO sent all employees this morning (AAPL) http://jmorr.is/1oYZMKq,,,1,2,[],https://twitter.com/JerodMorris/status/701918838921764868
JUAN CARLOS PUENTE,@STRATOFORTRESS9,2016-02-22T23:57:37.000Z,"JUAN CARLOS PUENTE
@STRATOFORTRESS9
·
Feb 22, 2016","Apple, FBI Escalate Face-Off In Full Public View (AAPL) http://investopedia.com/articles/investing/022216/apple-fbi-escalate-faceoff-full-public-view-aapl.asp?partner=YahooSA…",,,,,[],https://twitter.com/STRATOFORTRESS9/status/701918801420484609
Peripheral News,@_peripherals,2016-02-23T23:59:12.000Z,"Peripheral News
@_peripherals
·
Feb 23, 2016",Up-close with world's largest piece of curved glass at #Apple ( $AAPL) HQ. Read more: https://owler.com/iaApp/article/56ccf240e4b0ec7c6a394423.htm?utm_source=twitter&utm_medium=social&utm_campaign=sectorNews_Peripherals…,,,,,[],https://twitter.com/_peripherals/status/702281586717241344
Computer News,@computer_hware,2016-02-23T23:59:12.000Z,"Computer News
@computer_hware
·
Feb 23, 2016",Up-close with world's largest piece of curved glass at #Apple ( $AAPL) HQ. Read more: https://owler.com/iaApp/article/56ccf240e4b0ec7c6a394423.htm?utm_source=twitter&utm_medium=social&utm_campaign=sectorNews_ComputerHardware…,,,,,[],https://twitter.com/computer_hware/status/702281586536886272
Jake13,@Jake132013,2016-02-23T23:59:08.000Z,"Jake13
@Jake132013
·
Feb 23, 2016","AAPL Apple, Inc. News
http://dlvr.it/KbPcff

$AAPL $BCE.TO $SUNE $CVX  #tradeideas #stockmarket",,,,,[],https://twitter.com/Jake132013/status/702281567440252928
Seeking Alpha,@SeekingAlpha,2016-02-24T23:59:51.000Z,"Seeking Alpha
@SeekingAlpha
·
Feb 24, 2016",Apple Sentiment Not What You Would Think http://seekingalpha.com/article/3926696-apple-sentiment-think?source=feed_f… $AAPL #APPLE,,,,,[],https://twitter.com/SeekingAlpha/status/702644139230269440
Stock Forums,@stock_forums,2016-02-24T23:59:07.000Z,"Stock Forums
@stock_forums
·
Feb 24, 2016","AAPL Apple, Inc. Tick
http://dlvr.it/Kbwl9N

$AAPL $WFC $AXP $DOG  #investing #tradeideas",,,,,[],https://twitter.com/stock_forums/status/702643953108066304
Becky Hiu,@beckyhiu,2016-02-24T23:58:57.000Z,"Becky Hiu
@beckyhiu
·
Feb 24, 2016","If I want to have more ""likes"" on StockTwits, it's pretty easy. Just include the tickers $SPY and $AAPL.",,,,,[],https://twitter.com/beckyhiu/status/702643910577778688
Computer News,@computer_hware,2016-02-24T23:57:58.000Z,"Computer News
@computer_hware
·
Feb 24, 2016",Siri Finally Coming To The Mac? Thank You #Apple ( $AAPL) Inc. Read more: https://owler.com/iaApp/article/56ce436ce4b025f16cd1ea69.htm?utm_source=twitter&utm_medium=social&utm_campaign=sectorNews_ComputerHardware…,,,,,[],https://twitter.com/computer_hware/status/702643663344529409
The one mic show,@Theonemicshow1,2016-02-25T23:59:46.000Z,"The one mic show
@Theonemicshow1
·
Feb 25, 2016",Apple Watch: The Reason For Fitbit's Crash $AAPL http://seekingalpha.com/article/3926376,,,,,[],https://twitter.com/Theonemicshow1/status/703006505533095937
The one mic show,@Theonemicshow1,2016-02-25T23:59:32.000Z,"The one mic show
@Theonemicshow1
·
Feb 25, 2016",U.S. Versus Apple Is A Case U.S. Can't Win $AAPL http://seekingalpha.com/article/3931996,,,,,[],https://twitter.com/Theonemicshow1/status/703006444124303360
The one mic show,@Theonemicshow1,2016-02-25T23:59:32.000Z,"The one mic show
@Theonemicshow1
·
Feb 25, 2016",Apple Sentiment Not What You Would Think $AAPL,,,,,[],https://twitter.com/Theonemicshow1/status/703006444052946944
John,@luv2run757,2016-02-25T23:59:06.000Z,"John
@luv2run757
·
Feb 25, 2016","@jimcramer
 Am I diversified? DIS, AAPL, SBUX, CVS, WMT",,,,,[],https://twitter.com/luv2run757/status/703006334933934080
Lucky Jimmy,@1LuckyJimmy,2016-02-26T23:59:07.000Z,"Lucky Jimmy
@1LuckyJimmy
·
Feb 26, 2016","AAPL Apple, Inc. Summary
http://dlvr.it/KczJ0c

$AAPL $USLV $AA $SBUX  #investing #stock",,,,,[],https://twitter.com/1LuckyJimmy/status/703368729845960705
yumiko,@gz_yumiko,2016-02-26T23:58:34.000Z,"yumiko
@gz_yumiko
·
Feb 26, 2016","$SPY $AAPL 0 stocks are in downward trend 2016-02-26 more info, please check http://options-er.herokuapp.com",,,,1,[],https://twitter.com/gz_yumiko/status/703368590276165632
yumiko,@gz_yumiko,2016-02-26T23:58:34.000Z,"yumiko
@gz_yumiko
·
Feb 26, 2016","$SPY $AAPL 0 stocks are in upward trend 2016-02-26 more info, please check http://options-er.herokuapp.com",,,,,[],https://twitter.com/gz_yumiko/status/703368589500284928
yumiko,@gz_yumiko,2016-02-26T23:58:34.000Z,"yumiko
@gz_yumiko
·
Feb 26, 2016","$SPY $AAPL 0 stocks appeared death cross 2016-02-26 more info, please check http://options-er.herokuapp.com/death",,,,,[],https://twitter.com/gz_yumiko/status/703368588824973312
Business Tides,@BusinessTides,2016-02-26T23:55:15.000Z,"Business Tides
@BusinessTides
·
Feb 26, 2016",Not a single Apple shareholder asked Tim Cook about its fight with the FBI (AAPL): http://zpr.io/mPNT,,,,,['https://pbs.twimg.com/media/CcLdP6jWEAAFR14?format=jpg&name=medium'],https://twitter.com/BusinessTides/status/703367757555961857
Jérômeن♛♔,@JerSomewhere,2016-02-26T23:54:59.000Z,"Jérômeن♛♔
@JerSomewhere
·
Feb 26, 2016",$aapl bad trip.. a Multi billions decision value on market...!!,❎ ❤ ➡ ❄ ☕ ⛵ ♻ ❎,,,,['https://pbs.twimg.com/profile_images/1061908487540744192/Peys3gmS_normal.jpg'],https://twitter.com/JerSomewhere/status/703367688651993088
Computer News,@computer_hware,2016-02-26T23:54:57.000Z,"Computer News
@computer_hware
·
Feb 26, 2016",Quinn: #Apple ( $AAPL) shareholders have Tim Cook's back. Read more: https://owler.com/iaApp/article/56d0e521e4b0a09172f6d002.htm?utm_source=twitter&utm_medium=social&utm_campaign=sectorNews_ComputerHardware…,,,,,[],https://twitter.com/computer_hware/status/703367677947940864
Peripheral News,@_peripherals,2016-02-26T23:54:20.000Z,"Peripheral News
@_peripherals
·
Feb 26, 2016",Quinn: #Apple ( $AAPL) shareholders have Tim Cook's back. Read more: https://owler.com/iaApp/article/56d0e521e4b0a09172f6d002.htm?utm_source=twitter&utm_medium=social&utm_campaign=sectorNews_Peripherals…,,,,,[],https://twitter.com/_peripherals/status/703367522762895360
Computer News,@computer_hware,2016-02-26T23:54:20.000Z,"Computer News
@computer_hware
·
Feb 26, 2016",#Apple ( $AAPL) Delays iPhone 6c Launch by One Week - Report. Read more: https://owler.com/iaApp/article/56d0e56fe4b025f16cd34136.htm?utm_source=twitter&utm_medium=social&utm_campaign=sectorNews_ComputerHardware…,,,,,[],https://twitter.com/computer_hware/status/703367522746118144
The NOW Team RE/MAX,@TheNOWTeam,2016-02-26T23:54:07.000Z,"The NOW Team RE/MAX
@TheNOWTeam
·
Feb 26, 2016","Not a single Apple shareholder asked Tim Cook about its fight with the FBI (AAPL)

Justin Sullivan/Getty Images... http://fb.me/4Pto6jyEK",,,,,[],https://twitter.com/TheNOWTeam/status/703367471160532996
Stock_Tracker,@Stock_Tracker1,2016-02-27T23:59:11.000Z,"Stock_Tracker
@Stock_Tracker1
·
Feb 27, 2016","AAPL Apple, Inc. Last Trade
http://dlvr.it/KdQDp5

$AAPL $GOOG $WMT $GE  #invest #nasdaq",,,,,[],https://twitter.com/Stock_Tracker1/status/703731133209399296
Rahul,@rkrishnakumar,2016-02-27T23:50:52.000Z,"Rahul
@rkrishnakumar
·
Feb 27, 2016","Replying to 
@sidstacks",,,,,[],https://twitter.com/rkrishnakumar/status/703729041790992384
Computer News,@computer_hware,2016-02-27T23:42:29.000Z,"Computer News
@computer_hware
·
Feb 27, 2016","#Apple ( $AAPL) press event coming week of March 21 with new iPad & new 4-inch 'iPhone SE,' said... Read more: https://owler.com/iaApp/article/56d23430e4b0ec7c6a3c9a80.htm?utm_source=twitter&utm_medium=social&utm_campaign=sectorNews_ComputerHardware…",,,,,[],https://twitter.com/computer_hware/status/703726928600047616
Peripheral News,@_peripherals,2016-02-27T23:42:29.000Z,"Peripheral News
@_peripherals
·
Feb 27, 2016","#Apple ( $AAPL) press event coming week of March 21 with new iPad & new 4-inch 'iPhone SE,' said... Read more: https://owler.com/iaApp/article/56d23430e4b0ec7c6a3c9a80.htm?utm_source=twitter&utm_medium=social&utm_campaign=sectorNews_Peripherals…",,,,,[],https://twitter.com/_peripherals/status/703726928579031040
Peripheral News,@_peripherals,2016-02-27T23:41:52.000Z,"Peripheral News
@_peripherals
·
Feb 27, 2016",(Re)Mark Your Calendars: #Apple ( $AAPL)'s Product Event Will Be Held the Week of March 21. Read more: https://owler.com/iaApp/article/56d23430e4b0ec7c6a3c9a82.htm?utm_source=twitter&utm_medium=social&utm_campaign=sectorNews_Peripherals…,,,,,[],https://twitter.com/_peripherals/status/703726773372977152
Computer News,@computer_hware,2016-02-27T23:41:52.000Z,"Computer News
@computer_hware
·
Feb 27, 2016",(Re)Mark Your Calendars: #Apple ( $AAPL)'s Product Event Will Be Held the Week of March 21. Read more: https://owler.com/iaApp/article/56d23430e4b0ec7c6a3c9a82.htm?utm_source=twitter&utm_medium=social&utm_campaign=sectorNews_ComputerHardware…,,,,,[],https://twitter.com/computer_hware/status/703726773364592642
Rahul Mangalore,@Rahul_Mangalore,2016-02-27T23:37:01.000Z,"Rahul Mangalore
@Rahul_Mangalore
·
Feb 27, 2016","Replying to 
@sidstacks",,,,,[],https://twitter.com/Rahul_Mangalore/status/703725554126598144
clayton,@clayton_dd,2016-02-28T23:56:03.000Z,"clayton
@clayton_dd
·
Feb 28, 2016","LRN Southwest Airlines Co. Bid Size
http://dlvr.it/KdrKqs

$LRN $AAPL $XLE $XLK  #share #pennystocks",,,,1,[],https://twitter.com/clayton_dd/status/704092731358838784
Peripheral News,@_peripherals,2016-02-28T23:48:51.000Z,"Peripheral News
@_peripherals
·
Feb 28, 2016",#Apple ( $AAPL) battles FBI over iPhone backdoor. Read more: https://owler.com/iaApp/article/56d3874fe4b0a09172f73dcc.htm?utm_source=twitter&utm_medium=social&utm_campaign=sectorNews_Peripherals…,,,,,[],https://twitter.com/_peripherals/status/704090919180480513
Computer News,@computer_hware,2016-02-28T23:48:51.000Z,"Computer News
@computer_hware
·
Feb 28, 2016",#Apple ( $AAPL) battles FBI over iPhone backdoor. Read more: https://owler.com/iaApp/article/56d3874fe4b0a09172f73dcc.htm?utm_source=twitter&utm_medium=social&utm_campaign=sectorNews_ComputerHardware…,,,,,[],https://twitter.com/computer_hware/status/704090919180480512
danrocks,@danrocks4,2016-02-29T23:59:34.000Z,"danrocks
@danrocks4
·
Feb 29, 2016","AAPL Apple, Inc. Summary
http://dlvr.it/KfLqs2

$AAPL $FB $GE $BU.TO  #stockmarket #tradeideas",,,,,[],https://twitter.com/danrocks4/status/704456003618639872
MacHash,@MacHashNews,2016-02-29T23:59:12.000Z,"MacHash
@MacHashNews
·
Feb 29, 2016",Tomorrow the Judge will rule against Apple and the War over Privacy will Truly Begin http://dlvr.it/KfLqDy #PatentlyApple $AAPL,,,,,[],https://twitter.com/MacHashNews/status/704455911985717249
Computer News,@computer_hware,2016-02-29T23:58:59.000Z,"Computer News
@computer_hware
·
Feb 29, 2016",The Wall Street Journal: Judge backs #Apple ( $AAPL) in locked-iPhone drug case. Read more: https://owler.com/iaApp/article/56d4db1ee4b0ec7c6a3dc8a1.htm?utm_source=twitter&utm_medium=social&utm_campaign=sectorNews_ComputerHardware…,,,,,[],https://twitter.com/computer_hware/status/704455859774951424
Peripheral News,@_peripherals,2016-02-29T23:58:59.000Z,"Peripheral News
@_peripherals
·
Feb 29, 2016",The Wall Street Journal: Judge backs #Apple ( $AAPL) in locked-iPhone drug case. Read more: https://owler.com/iaApp/article/56d4db1ee4b0ec7c6a3dc8a1.htm?utm_source=twitter&utm_medium=social&utm_campaign=sectorNews_Peripherals…,,,,,[],https://twitter.com/_peripherals/status/704455859699486720
Darryl,@FistedBuddha,2016-03-01T23:59:17.000Z,"Darryl
@FistedBuddha
·
Mar 1, 2016","3 Stocks I Saw on TV: TSLA, AAPL, LVS. (March 01, 2016)",,,,,[],https://twitter.com/FistedBuddha/status/704818322798460928
yumiko,@gz_yumiko,2016-03-01T23:58:47.000Z,"yumiko
@gz_yumiko
·
Mar 1, 2016","$SPY $AAPL 0 stocks are in downward trend 2016-03-01 more info, please check http://options-er.herokuapp.com",,,,,[],https://twitter.com/gz_yumiko/status/704818196499419136
yumiko,@gz_yumiko,2016-03-01T23:58:47.000Z,"yumiko
@gz_yumiko
·
Mar 1, 2016","$SPY $AAPL 0 stocks are in upward trend 2016-03-01 more info, please check http://options-er.herokuapp.com",,,,,[],https://twitter.com/gz_yumiko/status/704818195895492608
MacHash,@MacHashNews,2016-03-02T23:58:11.000Z,"MacHash
@MacHashNews
·
Mar 2, 2016",How  Watch Complications Can Get Smarter http://dlvr.it/KgPKv2 #WatchAware $AAPL,,,,,[],https://twitter.com/MacHashNews/status/705180434372538368
